,source,target,total_freq,2008-10-01,2008-10-15,2008-10-29,2008-11-12,2008-11-26,2008-12-10,2008-12-24,2009-01-07,2009-01-21,2009-02-04,2009-02-18,2009-03-04,2009-03-18,2009-04-01,2009-04-15,2009-04-29,2009-05-13,2009-05-27,2009-06-10,2009-06-24,2009-07-08
1127,22,16,60,0,0,1,11,11,11,12,12,12,12,33,33,47,60,60,60,60,60,60,60,60
1128,22,18,4240,0,18,23,72,94,130,226,226,315,627,956,1072,1874,2383,2972,3372,4110,4212,4240,4240,4240
1129,22,19,3637,0,41,126,222,318,435,526,526,553,793,1330,1409,2329,2921,3615,3637,3637,3637,3637,3637,3637
1130,22,20,198,0,9,54,73,73,74,86,86,86,101,102,106,109,126,130,155,193,197,197,198,198
1131,22,21,30,0,1,1,8,8,8,11,11,11,12,13,15,15,23,24,26,30,30,30,30,30
1132,22,23,537,0,2,24,27,32,49,51,51,53,63,104,104,140,164,187,386,532,536,537,537,537
1133,22,24,46,0,0,0,11,11,11,14,14,14,14,14,14,15,25,25,46,46,46,46,46,46
1134,22,25,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1135,22,27,32,0,0,14,15,18,18,18,18,18,18,18,18,32,32,32,32,32,32,32,32,32
1136,22,28,46,0,4,11,35,35,35,37,37,37,37,37,37,37,37,37,37,46,46,46,46,46
1137,22,29,763,0,16,168,364,422,454,660,660,660,660,660,660,684,690,691,740,754,758,763,763,763
1138,22,30,145,0,4,21,60,61,65,76,76,78,78,82,82,82,101,102,106,137,137,145,145,145
1139,22,31,19,0,0,0,0,0,0,0,0,0,0,0,0,1,17,18,19,19,19,19,19,19
1140,22,32,2680,1,19,61,115,171,182,247,247,333,348,349,428,1306,1935,2665,2680,2680,2680,2680,2680,2680
1141,22,33,144,0,0,1,2,2,5,6,6,6,6,9,15,19,23,61,142,144,144,144,144,144
1142,22,34,151,2,3,21,32,32,35,38,38,92,92,93,93,93,97,98,111,151,151,151,151,151
1143,22,35,2533,0,0,28,58,58,86,106,106,161,230,324,519,966,1157,1487,1824,2522,2533,2533,2533,2533
1144,22,36,1709,0,3,13,55,95,178,193,193,300,370,523,616,716,941,1272,1352,1599,1709,1709,1709,1709
1145,22,37,163,0,0,9,11,12,12,29,29,32,32,32,34,147,147,148,159,161,161,163,163,163
1146,22,38,1325,0,370,370,505,564,1034,1324,1324,1324,1325,1325,1325,1325,1325,1325,1325,1325,1325,1325,1325,1325
1147,22,40,409,0,15,45,87,132,189,258,258,284,284,289,294,294,294,319,378,409,409,409,409,409
1148,22,42,450,0,20,70,217,245,290,342,342,358,379,379,383,386,396,399,407,449,449,450,450,450
1149,22,43,967,0,269,359,394,516,672,927,927,929,930,930,930,930,936,948,964,967,967,967,967,967
1150,22,44,858,0,22,48,105,167,199,205,205,206,222,226,245,282,556,630,774,791,855,855,858,858
1151,22,45,1583,0,0,181,492,606,754,1536,1536,1536,1536,1538,1538,1545,1549,1550,1558,1573,1573,1583,1583,1583
1152,22,46,2757,5,38,81,115,153,287,327,327,401,459,667,694,1097,1384,1873,2314,2720,2757,2757,2757,2757
1153,22,47,1345,0,134,364,532,604,792,1228,1228,1317,1331,1331,1334,1337,1344,1345,1345,1345,1345,1345,1345,1345
1154,22,48,218,0,0,5,23,32,46,61,61,204,204,204,204,218,218,218,218,218,218,218,218,218
1155,22,49,6079,6,6,6,97,115,115,115,115,217,403,1180,1333,2614,3173,4060,4996,5947,6041,6069,6079,6079
1156,22,51,108,0,3,47,53,74,76,76,76,77,78,108,108,108,108,108,108,108,108,108,108,108
1157,22,52,36,0,0,0,0,1,1,5,5,5,5,5,5,10,33,33,36,36,36,36,36,36
1158,22,54,197,0,0,0,2,3,4,4,4,5,5,6,6,27,71,127,182,192,197,197,197,197
1159,22,55,26,0,0,8,13,15,18,21,21,25,25,25,25,26,26,26,26,26,26,26,26,26
1160,22,56,270,0,0,0,0,0,0,0,0,10,10,10,10,139,181,188,230,270,270,270,270,270
1161,22,57,94,6,9,28,28,28,39,39,39,39,39,42,42,60,64,65,82,94,94,94,94,94
1162,22,58,31,0,0,21,21,21,21,25,25,25,25,25,25,25,25,28,31,31,31,31,31,31
1163,22,59,221,5,11,67,88,116,116,116,116,116,123,126,129,135,149,158,192,220,220,221,221,221
1164,22,60,2219,0,0,68,81,100,100,105,105,145,249,319,526,849,1022,1365,1657,2109,2192,2217,2219,2219
1165,22,61,11,0,0,0,1,1,1,1,1,1,1,1,11,11,11,11,11,11,11,11,11,11
1166,22,62,1350,0,9,58,160,199,229,255,255,262,371,375,375,757,833,1013,1235,1344,1350,1350,1350,1350
1167,22,63,221,0,0,14,15,24,28,28,28,28,29,78,137,188,188,189,221,221,221,221,221,221
1168,22,64,1653,0,415,580,746,960,1231,1614,1614,1614,1614,1620,1620,1622,1624,1624,1645,1649,1649,1652,1653,1653
1169,22,65,184,0,1,2,5,6,6,6,6,6,6,6,6,6,6,6,21,173,184,184,184,184
1170,22,66,242,0,0,55,91,129,176,209,209,228,232,232,242,242,242,242,242,242,242,242,242,242
1171,22,67,3942,0,2,10,57,87,126,196,196,235,458,692,935,1888,2016,2663,3358,3915,3920,3942,3942,3942
1172,22,68,2175,0,51,411,605,1090,1530,1824,1825,2012,2014,2018,2020,2028,2030,2038,2159,2172,2175,2175,2175,2175
1173,22,69,357,0,14,42,73,105,112,127,127,139,139,142,143,275,337,357,357,357,357,357,357,357
1174,22,70,185,0,0,60,80,139,139,139,139,139,139,141,150,151,154,157,178,185,185,185,185,185
1175,22,71,171,6,15,47,64,77,86,93,93,95,96,110,110,115,116,116,169,171,171,171,171,171
1176,22,72,3080,0,614,919,1349,1802,2115,2711,2711,2713,2714,2727,2732,2837,2850,2884,2982,3062,3062,3080,3080,3080
1177,22,74,12,6,11,11,11,11,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
1178,22,75,78,0,0,0,0,0,0,15,15,15,15,15,18,24,25,31,50,68,74,76,78,78
1179,22,76,1345,6,6,6,6,6,6,7,7,8,8,63,65,466,616,720,929,1300,1343,1343,1345,1345
1180,22,77,202,0,0,0,0,0,0,0,0,1,1,4,4,56,68,69,180,201,202,202,202,202
1181,22,78,682,0,0,0,0,0,18,350,351,421,429,433,433,529,539,604,672,679,679,682,682,682
1182,22,79,231,0,0,0,0,0,0,0,0,0,0,0,3,21,29,49,196,225,231,231,231,231
1183,22,80,58,0,0,0,0,0,0,0,0,0,0,5,5,23,51,54,58,58,58,58,58,58
1184,23,2,638,0,0,0,8,8,8,8,12,14,42,68,80,412,432,494,528,551,638,638,638,638
1185,23,4,50,0,2,2,2,2,2,2,2,2,2,2,4,24,24,40,42,45,45,50,50,50
1186,23,5,89,0,0,0,0,0,0,0,0,0,0,0,8,10,10,16,28,36,89,89,89,89
1187,23,6,1086,0,14,22,22,70,70,168,194,214,640,810,810,814,814,816,1076,1076,1076,1086,1086,1086
1188,23,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2
1189,23,8,26,0,0,0,2,2,2,4,6,6,6,6,6,10,10,10,22,26,26,26,26,26
1190,23,9,4245,0,0,0,0,216,330,408,408,576,782,782,888,1656,1666,2456,2837,3362,3839,4162,4245,4245
1191,23,11,16,0,0,0,0,0,0,0,2,2,2,2,4,4,4,4,15,15,15,16,16,16
1192,23,12,7,0,0,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7
1193,23,14,296,0,0,0,2,42,42,132,132,182,182,246,246,268,268,268,268,268,296,296,296,296
1194,23,15,8,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,3,4,7,8,8
1195,23,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3
1196,23,18,39,0,0,0,0,0,0,0,0,0,0,16,16,18,18,18,22,22,23,39,39,39
1197,23,19,4146,0,2,4,14,434,578,640,646,646,656,988,1142,2570,2656,4056,4146,4146,4146,4146,4146,4146
1198,23,20,3977,0,2,6,6,6,70,94,108,118,320,408,742,1548,1608,2278,2568,2806,3127,3929,3977,3977
1199,23,21,60,0,0,0,0,0,0,0,6,6,8,10,16,30,30,30,35,58,60,60,60,60
1200,23,22,62,0,0,2,2,4,4,4,4,4,4,4,6,26,26,30,46,58,58,62,62,62
1201,23,24,171,0,0,0,0,2,2,2,2,2,2,2,10,70,70,170,170,171,171,171,171,171
1202,23,25,8,0,6,6,6,6,6,6,6,6,8,8,8,8,8,8,8,8,8,8,8,8
1203,23,27,12,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,12,12,12,12,12,12
1204,23,28,128,0,8,8,8,8,8,8,8,8,8,62,62,88,88,88,91,97,102,128,128,128
1205,23,29,105,0,0,0,0,0,0,2,2,2,2,2,2,6,8,22,34,45,55,105,105,105
1206,23,30,3359,0,0,2,12,274,322,378,386,508,712,880,1122,1122,1188,1618,1961,2176,2695,3357,3359,3359
1207,23,31,9,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,4,8,8,9,9,9
1208,23,32,30,0,0,0,0,0,0,2,2,2,28,28,28,28,28,30,30,30,30,30,30,30
1209,23,33,9663,0,0,6,10,244,316,344,352,512,782,1350,2052,4154,4370,6226,7141,8413,9647,9663,9663,9663
1210,23,34,1627,0,4,4,16,200,200,240,244,244,250,336,510,860,870,960,1057,1383,1627,1627,1627,1627
1211,23,35,404,0,0,0,0,0,2,2,4,8,32,38,48,338,340,356,404,404,404,404,404,404
1212,23,36,3330,0,0,0,0,72,238,272,284,384,462,630,798,1432,1444,2276,2446,2649,3330,3330,3330,3330
1213,23,37,29,0,0,0,0,0,0,0,0,0,0,0,0,8,10,12,12,21,22,28,29,29
1214,23,38,880,0,0,0,4,154,344,348,348,362,826,880,880,880,880,880,880,880,880,880,880,880
1215,23,40,58,0,0,0,0,0,2,2,2,2,2,16,38,42,42,54,58,58,58,58,58,58
1216,23,42,788,0,0,0,0,56,90,90,98,136,136,138,196,252,256,482,605,684,769,784,788,788
1217,23,43,947,0,0,0,2,18,18,18,18,18,22,24,24,168,168,552,732,800,823,947,947,947
1218,23,44,5716,0,10,14,18,550,736,794,794,980,1312,1468,1962,2944,3038,3876,4346,5001,5712,5712,5716,5716
1219,23,45,281,0,0,0,0,0,0,0,0,0,0,0,0,12,12,18,266,276,276,280,281,281
1220,23,46,1907,0,4,4,4,52,64,70,72,82,140,204,258,778,820,1330,1445,1682,1907,1907,1907,1907
1221,23,47,164,0,0,0,0,0,18,20,20,20,20,32,48,86,90,164,164,164,164,164,164,164
1222,23,48,2,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1223,23,49,272,0,0,0,0,0,0,0,0,0,18,52,52,56,56,136,251,255,264,269,272,272
1224,23,51,646,0,10,12,52,396,644,644,646,646,646,646,646,646,646,646,646,646,646,646,646,646
1225,23,52,12,0,0,0,0,4,4,4,4,4,4,4,4,10,10,12,12,12,12,12,12,12
1226,23,54,30,0,0,0,0,2,2,4,4,4,4,4,4,6,6,12,12,30,30,30,30,30
1227,23,55,2878,0,0,4,28,262,366,368,382,476,644,646,646,2656,2784,2878,2878,2878,2878,2878,2878,2878
1228,23,56,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,164,164,165,165,165
1229,23,57,93,0,4,4,4,4,4,4,6,8,8,14,20,52,52,70,82,92,93,93,93,93
1230,23,58,18,0,0,8,8,8,8,8,10,10,10,18,18,18,18,18,18,18,18,18,18,18
1231,23,59,349,0,2,2,2,4,4,4,8,8,8,34,44,96,110,158,221,227,346,349,349,349
1232,23,60,56,0,14,26,26,26,26,28,28,28,28,28,44,44,44,44,44,45,46,47,56,56
1233,23,61,6,0,0,0,0,0,0,0,0,0,2,2,2,4,4,4,4,5,5,6,6,6
1234,23,62,127,0,0,0,0,9,12,12,12,12,12,12,12,14,18,44,100,104,104,105,127,127
1235,23,63,244,0,2,14,14,14,14,14,14,14,14,14,74,92,92,92,244,244,244,244,244,244
1236,23,64,594,0,0,0,0,2,4,4,4,4,34,36,88,232,236,368,378,452,506,591,594,594
1237,23,66,372,0,0,0,2,32,84,144,152,168,232,298,372,372,372,372,372,372,372,372,372,372
1238,23,67,9,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,6,9,9,9,9,9
1239,23,68,41,0,0,0,0,0,2,2,2,2,2,4,4,10,10,16,18,32,32,32,41,41
1240,23,69,64,0,0,0,0,0,0,2,2,6,6,12,14,32,38,62,64,64,64,64,64,64
1241,23,70,81,0,0,0,0,0,0,0,0,0,0,56,58,58,58,58,64,64,80,80,81,81
1242,23,71,842,0,6,6,6,14,16,16,16,16,18,32,46,230,242,290,309,394,461,841,842,842
1243,23,72,94,0,0,0,12,12,14,16,16,16,16,26,28,48,48,70,79,85,85,94,94,94
1244,23,75,298,0,0,0,0,0,0,0,0,4,4,4,12,68,68,68,68,78,91,218,298,298
1245,23,76,5367,0,0,0,0,0,0,0,0,8,76,328,576,1914,1924,2930,3235,4196,5019,5291,5367,5367
1246,23,77,3521,0,10,10,10,10,10,10,10,14,136,192,286,1600,1618,1808,2021,2528,3521,3521,3521,3521
1247,23,78,112,0,0,0,0,0,0,0,2,8,10,10,10,60,68,106,110,111,111,112,112,112
1248,23,79,1163,0,0,0,0,0,0,0,0,0,0,16,56,228,232,430,697,926,1157,1162,1163,1163
1249,23,80,137,0,0,0,0,0,0,0,0,0,0,4,4,6,6,6,9,11,11,137,137,137
1250,24,1,1805,0,6,8,10,233,233,235,235,329,329,329,329,653,1263,1303,1313,1524,1790,1805,1805,1805
1251,24,2,370,0,1,1,1,1,1,2,2,4,35,35,35,138,245,253,256,366,370,370,370,370
1252,24,4,706,0,0,0,0,0,0,0,0,93,247,247,247,355,409,420,508,659,706,706,706,706
1253,24,5,4,0,1,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4
1254,24,6,15,0,2,3,3,3,3,3,3,6,6,6,6,6,6,6,15,15,15,15,15,15
1255,24,7,313,0,0,0,0,0,0,0,0,11,12,12,12,95,157,167,205,256,313,313,313,313
1256,24,8,57,0,1,1,2,6,19,19,19,20,20,20,20,20,20,20,44,57,57,57,57,57
1257,24,9,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
1258,24,11,203,0,0,1,1,6,6,6,6,13,21,21,21,145,175,183,188,198,203,203,203,203
1259,24,14,39,0,0,0,0,0,0,0,0,0,0,0,0,7,7,14,14,29,39,39,39,39
1260,24,15,3,0,1,1,1,1,1,1,1,1,1,1,1,2,3,3,3,3,3,3,3,3
1261,24,16,145,0,60,60,61,64,66,66,66,66,66,66,66,92,144,144,144,145,145,145,145,145
1262,24,18,2,0,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2
1263,24,19,10,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10,10,10,10,10,10,10
1264,24,20,1664,0,22,25,26,26,26,28,28,103,150,150,150,493,1049,1100,1134,1501,1664,1664,1664,1664
1265,24,21,285,0,57,63,64,76,79,84,84,87,89,89,89,116,140,181,202,247,285,285,285,285
1266,24,22,14,0,0,0,0,0,0,0,0,0,0,0,0,1,6,6,14,14,14,14,14,14
1267,24,23,76,0,1,1,1,1,1,1,1,2,2,2,2,42,50,51,51,56,76,76,76,76
1268,24,27,48,0,0,1,3,3,3,3,3,3,3,3,3,15,27,28,29,34,48,48,48,48
1269,24,28,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,2,2
1270,24,29,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2
1271,24,30,447,0,0,0,1,1,9,10,10,46,111,111,111,111,182,227,336,391,445,447,447,447
1272,24,31,1080,0,0,0,0,0,0,0,0,0,0,0,0,48,304,346,497,1006,1072,1080,1080,1080
1273,24,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2
1274,24,33,2928,0,0,5,10,16,17,23,23,117,234,234,234,824,1520,1625,1718,2544,2919,2928,2928,2928
1275,24,34,7,0,1,1,1,1,1,1,1,1,1,1,1,3,6,7,7,7,7,7,7,7
1276,24,36,378,0,0,1,1,9,10,11,11,50,97,97,97,203,236,255,265,352,378,378,378,378
1277,24,37,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1278,24,40,10,0,0,0,0,0,0,0,0,0,1,1,1,1,1,10,10,10,10,10,10,10
1279,24,42,164,0,9,10,11,19,19,21,21,24,24,24,24,42,97,108,134,151,164,164,164,164
1280,24,43,46,3,3,3,3,3,3,3,3,3,5,5,5,26,26,36,38,38,43,46,46,46
1281,24,44,1327,3,6,7,8,8,50,53,53,57,145,145,145,423,846,864,873,1233,1327,1327,1327,1327
1282,24,46,45,0,1,1,1,1,1,2,2,5,5,5,5,9,15,19,30,40,45,45,45,45
1283,24,47,4,0,0,0,0,0,0,1,1,1,1,1,1,3,4,4,4,4,4,4,4,4
1284,24,49,12,0,0,0,0,0,0,0,0,0,0,0,0,2,3,10,10,12,12,12,12,12
1285,24,51,3,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1286,24,52,380,0,0,0,0,10,16,18,18,50,94,94,94,119,206,237,380,380,380,380,380,380
1287,24,54,5,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,5
1288,24,55,237,0,2,2,2,2,2,2,2,15,20,20,20,142,237,237,237,237,237,237,237,237
1289,24,56,26,0,0,0,0,0,0,0,0,0,0,0,0,10,11,14,14,24,26,26,26,26
1290,24,57,3045,137,195,210,210,210,316,350,350,480,663,663,663,1265,1517,1584,1719,2618,3045,3045,3045,3045
1291,24,58,611,0,0,0,2,4,4,6,6,104,217,217,217,266,297,301,337,542,596,611,611,611
1292,24,59,230,0,56,57,58,61,61,61,61,61,61,61,61,98,164,164,177,190,228,230,230,230
1293,24,60,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2
1294,24,61,1641,0,2,8,8,173,270,270,270,376,460,460,460,717,997,1016,1018,1375,1582,1641,1641,1641
1295,24,62,23,0,2,2,4,5,16,16,16,16,16,16,16,17,19,22,23,23,23,23,23,23
1296,24,63,1886,0,0,6,11,49,59,127,127,127,127,127,127,780,1074,1110,1189,1886,1886,1886,1886,1886
1297,24,64,242,0,3,5,5,7,8,9,9,9,9,9,9,67,102,115,122,177,242,242,242,242
1298,24,65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
1299,24,66,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
1300,24,67,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,2,2
1301,24,68,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1302,24,70,99,0,0,0,0,0,0,0,0,2,2,2,2,29,67,74,80,95,99,99,99,99
1303,24,71,31,0,0,0,0,0,0,0,0,0,1,1,1,14,22,22,23,31,31,31,31,31
1304,24,72,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1305,24,75,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,3,3,3,3,3
1306,24,76,43,0,0,0,0,0,0,0,0,1,1,1,1,32,35,35,37,40,43,43,43,43
1307,24,77,275,0,1,1,1,1,1,1,1,12,36,36,36,126,133,135,156,263,275,275,275,275
1308,24,78,16,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,16,16,16,16,16,16
1309,24,79,16,0,0,0,0,0,0,0,0,0,0,0,0,3,5,11,13,15,16,16,16,16
1310,24,80,444,0,0,0,0,0,0,0,0,0,0,0,0,150,240,251,272,435,444,444,444,444
1311,25,1,30,0,0,0,0,9,9,27,27,30,30,30,30,30,30,30,30,30,30,30,30,30
1312,25,2,996,0,42,155,179,537,774,843,974,996,996,996,996,996,996,996,996,996,996,996,996,996
1313,25,4,8,0,4,4,4,4,4,5,5,8,8,8,8,8,8,8,8,8,8,8,8,8
1314,25,5,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1315,25,6,10,0,7,8,8,9,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
1316,25,7,8,0,0,0,0,0,0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
1317,25,8,44,0,19,20,21,25,26,43,43,44,44,44,44,44,44,44,44,44,44,44,44,44
1318,25,11,127,0,0,67,75,76,77,86,86,127,127,127,127,127,127,127,127,127,127,127,127,127
1319,25,12,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1320,25,14,115,0,1,1,6,105,105,114,114,115,115,115,115,115,115,115,115,115,115,115,115,115
1321,25,15,13,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
1322,25,16,728,0,3,177,520,595,601,728,728,728,728,728,728,728,728,728,728,728,728,728,728,728
1323,25,18,1247,0,1,429,762,814,832,1246,1246,1247,1247,1247,1247,1247,1247,1247,1247,1247,1247,1247,1247,1247
1324,25,19,2,0,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1325,25,20,81,0,53,56,57,57,57,60,60,81,81,81,81,81,81,81,81,81,81,81,81,81
1326,25,21,15,0,4,4,5,13,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
1327,25,22,13,0,0,0,4,4,4,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
1328,25,23,203,0,28,118,119,188,190,191,191,203,203,203,203,203,203,203,203,203,203,203,203,203
1329,25,24,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1330,25,28,31,0,28,29,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
1331,25,29,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1332,25,30,60,0,18,19,20,27,32,33,33,60,60,60,60,60,60,60,60,60,60,60,60,60
1333,25,32,600,0,0,202,264,357,369,581,581,600,600,600,600,600,600,600,600,600,600,600,600,600
1334,25,33,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1335,25,34,128,0,50,60,68,79,81,108,108,128,128,128,128,128,128,128,128,128,128,128,128,128
1336,25,35,427,0,0,160,296,296,297,410,410,427,427,427,427,427,427,427,427,427,427,427,427,427
1337,25,36,918,0,4,325,521,524,529,872,872,918,918,918,918,918,918,918,918,918,918,918,918,918
1338,25,37,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1339,25,38,32,0,0,0,25,25,30,31,31,32,32,32,32,32,32,32,32,32,32,32,32,32
1340,25,40,4,0,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1341,25,42,107,0,42,46,51,60,66,79,79,107,107,107,107,107,107,107,107,107,107,107,107,107
1342,25,44,27,0,21,23,26,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27
1343,25,46,709,0,28,289,388,462,462,706,706,709,709,709,709,709,709,709,709,709,709,709,709,709
1344,25,47,8,0,2,3,4,5,5,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
1345,25,48,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1346,25,51,96,0,47,50,65,78,95,95,95,96,96,96,96,96,96,96,96,96,96,96,96,96
1347,25,52,50,0,0,0,0,0,0,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
1348,25,54,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1349,25,55,71,0,15,16,27,32,41,57,57,71,71,71,71,71,71,71,71,71,71,71,71,71
1350,25,57,22,0,15,16,16,16,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
1351,25,58,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1352,25,59,37,0,17,19,25,30,30,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37
1353,25,60,98,0,88,94,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
1354,25,61,22,0,0,0,1,2,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
1355,25,63,33,0,28,32,32,32,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33
1356,25,64,5,0,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1357,25,66,51,0,1,3,8,10,21,29,29,51,51,51,51,51,51,51,51,51,51,51,51,51
1358,25,68,10,0,7,7,7,7,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
1359,25,70,2,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1360,25,71,1030,0,27,366,507,720,726,1009,1009,1030,1030,1030,1030,1030,1030,1030,1030,1030,1030,1030,1030,1030
1361,25,72,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1362,25,76,52,0,0,0,0,0,0,0,0,52,52,52,52,52,52,52,52,52,52,52,52,52
1363,25,77,87,0,79,79,79,79,79,79,79,87,87,87,87,87,87,87,87,87,87,87,87,87
1364,25,78,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1365,26,8,5,0,0,0,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5
1366,26,14,3,0,0,0,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3
1367,26,15,9,0,0,0,5,5,5,5,5,6,6,6,6,6,6,6,9,9,9,9,9,9
1368,26,18,34,0,0,0,4,4,4,4,4,4,7,7,7,7,7,7,34,34,34,34,34,34
1369,26,19,57,0,0,0,2,2,2,2,2,16,57,57,57,57,57,57,57,57,57,57,57,57
1370,26,21,3,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,3,3,3,3,3,3
1371,26,22,12,0,0,0,7,7,7,7,7,11,12,12,12,12,12,12,12,12,12,12,12,12
1372,26,29,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2
1373,26,30,3,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1374,26,32,65,0,0,0,48,48,48,48,48,53,65,65,65,65,65,65,65,65,65,65,65,65
1375,26,33,6,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6,6,6
1376,26,35,14,0,0,0,6,6,6,6,10,11,13,13,13,13,13,13,14,14,14,14,14,14
1377,26,37,183,0,0,74,157,157,157,157,157,166,182,182,182,182,182,182,183,183,183,183,183,183
1378,26,38,5,0,0,0,2,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5
1379,26,40,4,0,0,0,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4
1380,26,44,9,0,0,0,4,4,4,4,4,5,6,6,6,6,6,6,9,9,9,9,9,9
1381,26,46,16,0,0,0,2,2,2,2,2,3,3,3,3,3,3,3,16,16,16,16,16,16
1382,26,48,7,0,0,0,3,3,3,3,3,7,7,7,7,7,7,7,7,7,7,7,7,7
1383,26,49,16,0,0,0,2,2,2,2,2,3,4,4,4,4,4,4,16,16,16,16,16,16
1384,26,54,6,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,6,6,6,6,6,6
1385,26,56,19,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,19,19,19,19,19,19
1386,26,57,4,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4
1387,26,60,370,0,0,0,265,265,265,265,284,318,359,359,359,359,359,359,370,370,370,370,370,370
1388,26,62,414,0,0,123,303,303,303,303,320,355,369,369,369,369,369,369,414,414,414,414,414,414
